Title,Runtime (minutes),Language,Overview,Release Year,Genre,Keywords,Actors,Directors,Stream,Buy,Rent,Production Companies,Website
The Gorilla Mystery,7,English,"A gorilla has escaped; Mickey, panicked, calls Minnie, but she plays a song to show she is not afraid. That is, until the gorilla comes up behind her and grabs her. Mickey rushes right over to save her.",1930,Animation,"gorilla, short film","Marcellite Garner, Walt Disney",Burt Gillett,,,,Walt Disney Productions,Unknown
Pioneer Days,8,English,"Mickey and Minnie are on a wagon train; they camp for the night, unaware that Indians have spotted them and are doing a war dance. The attack comes, and Minnie is captured.",1930,Animation,short film,,Burt Gillett,,,,Walt Disney Productions,Unknown
When the Wind Blows,20,English,"Jackie throws his schoolbook out the window in disgust, but then climbs outside to retrieve it. Finding himself locked out, he tries various means of getting back inside without his parents finding out. When his parents mistake his noises for a burglar, a local policeman is called, but he seems incompetent to catch either the phony burglar or the real one who has shown up in the meantime",1930,Comedy,our gang,"Allen 'Farina' Hoskins, Jackie Cooper, Norman Chaney, Mary Ann Jackson, Bobby 'Wheezer' Hutchins",James W. Horne,,,,"Hal Roach Studios, Metro-Goldwyn-Mayer",Unknown
Earth,75,Ukrainian,"Vasyl, a member of the Komsomol, with the help of a local party organization, gets a tractor and plows private boundaries ""on kulak fields"". However, this enthusiasm will cost him dearly.",1930,Drama,"farm, silent film, communism, proletariat, rural setting","Yelena Maksimova, Mykola Nademskyi, Yuliya Solntseva, Stepan Shkurat, Semen Svashenko",Oleksandr Dovzhenko,Klassiki ,Takflix ,,"VUFKU, Kyivska Kinofabryka",Unknown
The Divorcee,84,English,"When a woman discovers that her husband has been unfaithful to her, she decides to respond to his infidelities in kind.",1930,"Drama, Romance","new year's eve, infidelity, husband wife relationship, based on novel or book, double moral standard, wedding, divorce, extramarital affair, pre-code, ex-husband ex-wife relationship","Norma Shearer, Chester Morris, Robert Montgomery, Florence Eldridge, Conrad Nagel",Robert Z. Leonard,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu, Spectrum On Demand ",Metro-Goldwyn-Mayer,Unknown
A Devil with Women,64,English,"Soldier of fortune Maxton is stranded in a Central American country. He and Tom, the nephew of the country's richest man, try to end Morloff's banditry but just barely escape a firing squad. They become rivals for Rosita.",1930,Adventure,pre-code,"Victor McLaglen, Mona Maris, Humphrey Bogart, Michael Vavitch, Luana Alcañiz",Irving Cummings,,,,Fox Film Corporation,Unknown
Winter,7,English,"In the last of the Silly Symphonies season cycle, bears hibernate (or try to), raccoons sneeze, moose swim, and pretty much everyone ice skates. Everyone gathers around the groundhog to see what happens.",1930,Animation,short film,,Burt Gillett,,,,"Columbia Pictures, Walt Disney Productions",Unknown
People on Sunday,74,German,"A semi-documentary experimental 1930 German silent film created by amateurs with a small budget. With authentic scenes of the metropolis city of Berlin, it's the first film from the later famous screenwriters/directors Billy Wilder and Fred Zinnemann.",1930,Drama,"friendship, farewell, berlin, germany, beach, love triangle, flirt, lifestyle, paddleboat, sunday, bath, picnic, forest, conflict, relationship, extramarital affair, silent film","Erwin Splettstößer, Christl Ehlers, Annie Schreyer, Brigitte Borchert, Wolfgang von Waltershausen","Edgar G. Ulmer, Fred Zinnemann, Robert Siodmak","Max, Max Amazon Channel, Criterion Channel ",,,"Filmstudio 1929, Filmstudio Berlin",Unknown
Murder!,102,English,"When a woman is convicted of murder, one of the jurors selected to serve on the murder-trial jury believes the accused, an aspiring actress, is innocent of the crime and takes it upon himself to apprehend the real killer.",1930,"Mystery, Crime, Thriller","amnesia, based on novel or book, black and white, murder investigation, murder trial","Phyllis Konstam, Edward Chapman, Norah Baring, Esme Percy, Herbert Marshall",Alfred Hitchcock,Criterion Channel ,"Amazon Video, Vudu ","Amazon Video, Vudu ",British International Pictures,Unknown
The Loves of Robert Burns,96,English,Biography of the ploughboy poet.,1930,,"musical, biography","Jean Cadell, Dorothy Seacombe, Nancy Price, Joseph Hislop, Eve Gray",Herbert Wilcox,,,,"Herbert Wilcox Productions, British & Dominions Film Corporation",Unknown
The Doctor's Secret,65,Swedish,Lady Lillian Gardner is unhappily married to rich businessman Richard Gardner. On a banquet she meets Hugo Paton whom she falls in love with.,1930,Drama,None,"Hugo Björne, Ivan Hedqvist, Pauline Brunius, Erik 'Bullen' Berglund, Olof Sandborg",John W. Brunius,,,,Les Studios Paramount,Unknown
Son of the Gods,90,English,"The popular Caucasian-looking son (Richard Barthelmess) of a wealthy Chinese businessman lives away from his widowed father and passes as white, but experiences prejudice, rejection, insult, and heartache when the socialite (Constance Bennett) he loves learns of his heritage.",1930,Drama,"regret, disgust, revelation, rejection, love, honor, wealth, chinese, policeman, death, socialite, pre-code, racial prejudice, flogging, contempt, stigma, ostracism, young gentleman","E. Alyn Warren, Richard Barthelmess, Claude King, Constance Bennett, Anders Randolf",Frank Lloyd,,,,First National Pictures,Unknown
The Blue Angel,108,German,"Prim professor Immanuel Rath finds some of his students ogling racy photos of cabaret performer Lola Lola and visits a local club, The Blue Angel, in an attempt to catch them there. Seeing Lola perform, the teacher is filled with lust, eventually resigning his position at the school to marry the young woman. However, his marriage to a coquette -- whose job is to entice men -- proves to be more difficult than Rath imagined.",1930,Drama,"based on novel or book, professor, unrequited love, black and white, traveling circus, pre-code, expressionism, cabaret performer","Rosa Valetti, Kurt Gerron, Hans Albers, Emil Jannings, Marlene Dietrich",Josef von Sternberg,,"Apple TV, Amazon Video ","Apple TV, Amazon Video, Kino Now ",UFA,Unknown
The Dawn Patrol,108,English,"World War I ace Dick Courtney derides the leadership of his superior officer, but he soon is promoted to squadron commander and learns harsh lessons about sending subordinates to their deaths.",1930,"War, Drama, Action","world war i, fighter pilot, pilot, aerial combat, royal flying corps (rfc), suicide mission, pre-code, brothers","Frank McHugh, Clyde Cook, Richard Barthelmess, Douglas Fairbanks Jr., Neil Hamilton",Howard Hawks,,,,"First National Pictures, Franco London Films",Unknown
The Princess and the Plumber,72,English,"A derogated prince hopes to restore his wealth and power by marrying off his daughter to royalty. Unfortunately, she has fallen in love with a young man who has been hired to fix the plumbing in their run-down castle.",1930,"Comedy, Romance","princess, switzerland","Charles Farrell, Joseph Cawthorn, Maureen O'Sullivan, H.B. Warner, Bert Roach",Alexander Korda,,,,Fox Film Corporation,Unknown
What a Widow!,88,English,"A young woman's elderly husband dies and leaves her $5 million. She travels to Paris and becomes part of the ""Continental"" set and is pursued by a rich playboy and a lawyer who works for her.",1930,"Comedy, Romance","paris, france, playboy, lawyer, inheritance, pre-code","Gloria Swanson, Lew Cody, Margaret Livingston, William Holden, Owen Moore",Allan Dwan,,,,Gloria Productions,Unknown
Laughter,85,English,"Zeigfeld Follies beauty Peggy marries an older man, C. Morton Gibson. Although she soon grows tired of their sedate life, she refuses the attentions of her longtime friend, the volatile sculptor Ralph Le Saint. When pianist Paul Lockridge arrives from Paris, he begs Peggy to run away with him to France, where they can share adventure and a full life -- but complications arise for Peggy when Gibson's attractive daughter visits.",1930,"Romance, Comedy","millionaire, pre-code, ziegfeld follies","Glenn Anders, Nancy Carroll, Frank Morgan, Fredric March, Diane Ellis",Harry d'Abbadie d'Arrast,,,,Paramount,Unknown
The Last of the Duanes,62,English,"Buck Duane avenges his father's murder by gunning down the killer, but must flee from the law. He finds Ruth, whom he once loved, in the clutches of the outlaw Bland. In rescuing Ruth, he becomes entangled with Bland's amorous wife.",1930,"Action, Adventure, Romance, Western","romance, avenge","Myrna Loy, Lucile Browne, Walter McGrail, Clara Blandick, George O’Brien",Alfred L. Werker,,,,Fox Film Corporation,Unknown
Holiday,91,English,A young man is torn between his free-thinking lifestyle and the tradition of his wealthy fiancée's family.,1930,"Comedy, Romance","black and white, pre-code, courtship","Robert Ames, Mary Astor, Hallam Cooley, Ann Harding, Creighton Hale",Edward H. Griffith,,,,Pathé Exchange,Unknown
Viennese Nights,92,English,"In 1890, Gus Sascher joins the Austrian Army and romances the impoverished girl Elsa Hofner. Elsa instead marries the wealthier officer Franz von Renner, in an attempt at social climbing.",1930,Music,"new york city, austria, vienna, austria, pre-code, operetta","Vivienne Segal, Jean Hersholt, Walter Pidgeon, Louise Fazenda, Alexander Gray",Alan Crosland,,,,Warner Bros. Pictures,Unknown
Below Zero,20,English,"Street musicians Stan and Ollie have no success earning money in the dead of winter in a bad neighborhood. Their instruments are destroyed in an argument with a woman, but their luck seems to turn when Stan finds a wallet.",1930,Comedy,"black and white, short film","Stan Laurel, Oliver Hardy, Bobby Burns, Blanche Payson, Frank Holliday",James Parrott,,Apple TV ,,Hal Roach Studios,Unknown
The Picnic,7,English,"Summertime, and Mickey takes Minnie on a picnic. While Pluto is chasing a rabbit, and Mickey and Minnie are doing a courtship dance, every animal in the woods is busy making off with their picnic food. And then the rain comes.",1930,Animation,short film,,Burt Gillett,,,,Walt Disney Productions,Unknown
Abraham Lincoln,96,English,A biopic dramatizing Abraham Lincoln's life through a series of vignettes depicting its defining chapters: his romance with Ann Rutledge; his early years as a country lawyer; his marriage to Mary Todd; his debates with Stephen A. Douglas; the election of 1860; his presidency during the Civil War; and his assassination in Ford’s Theater in 1865.,1930,"History, Drama","assassination, illinois, biography, debate, courtship, american civil war, ulysses s. grant, robert e lee, emancipation, abolitionist, abraham lincoln, proclamation, ford's theatre","Una Merkel, Lucille La Verne, Walter Huston, Helen Freeman, William L. Thorne",D.W. Griffith,"Pure Flix, Classix, Fandor Amazon Channel, FlixFling ","Amazon Video, Vudu, FlixFling ","Vudu, FlixFling, Kino Now ","Feature Productions, D.W. Griffith Productions, United Artists",Unknown
Erotikon,89,Czech,"Andrea, a beautiful daughter of a railway gateman, is seduced by a rich passenger, who missed his train. Left pregnant, Andrea marries another man and moves to Prague, only to encounter her former lover and recover her former lust.",1930,"Drama, Romance","seduction, stormy night","Karel Schleichert, Olaf Fjord, Theodor Pištěk, Charlotte Susa, Ita Rina",Gustav Machatý,,,,Geem-Film,Unknown
Westfront 1918,97,German,"A group of German infantrymen of the First World War live out their lives in the trenches of France. They find brief entertainment and relief in a village behind the lines, but primarily terror fills their lives as the attacks on and from the French army ebb and flow. One of the men, Karl, goes home on leave only to discover the degradation forced on his family by wartime poverty. He returns to the lines in time to face an enormous attack by French tanks.",1930,"War, Drama","infidelity, operation, nurse, world war i, steel helmet, poison, military officer, village, hunger, marriage, hand grenade, infantry, dead soldier, tank, knife, family relationships, shelter, dying man, singer, attack, poverty, black and white, doctor, explosion, dog, nervous breakdown, death, machine gun, artillery, cuckold, red cross, blindness, mud, shell shock, german soldier, comradeship, runner, western front, furlough, 1910s, amputee, german abroad","Gustav Püttjer, Fritz Kampers, Hans-Joachim Moebis, Claus Clausen, Gustav Diessl",G.W. Pabst,"Max, Max Amazon Channel, Criterion Channel ","Apple TV, Amazon Video ","Apple TV, Amazon Video ","Nero-Film AG, Bavaria Film",Unknown
The Love Parade,107,English,"The queen of mythical Sylvania marries a courtier, who finds his new life unsatisfying.",1930,"Comedy, Romance","queen, marriage, prince, pre-code","Eugene Pallette, Lupino Lane, Lillian Roth, Jeanette MacDonald, Maurice Chevalier",Ernst Lubitsch,,,,Paramount,Unknown
Cock o' the Walk,75,English,Carlos Lopez is a handsome Argentine sportsman. Many women love him and he toys with them all. His days are filled with romance and intrigue and he manages to get himself feared and hated by most of the married men in Buenos Aires.,1930,"Drama, Music, Romance","infidelity, pimp, violinist, cafe","Philip Sleeman, Joseph Schildkraut, Myrna Loy, Edward Peil Sr.","Roy William Neill, Walter Lang",,,,James Cruze Productions,Unknown
Free and Easy,92,English,"Gopher City Kansas hosts a beauty contest. The winner, Elvira Plunkett, and her mother go to Hollywood. The Chamber of Commerce also provides Elvira with an agent, Gopher City's own Elmer J. Butz. Elmer likes Elvira and the shy Elvira likes him, but Mrs. Plunkett, a formidable woman, has little use for hapless Elmer. On the train west, they meet movie star Larry Mitchell, who takes a shine to Elvira and helps her meet MGM directors once they get to Tinsel Town. Elmer, meanwhile, wants to help Elvira with her career and he also wants to be her man. Movie stardom does come to the Gopher City entourage, but to whom is a surprise. And who will win the lovely Elvira's hand?",1930,"Comedy, Music","musical, unrequited love, train, pre-code","Buster Keaton, Trixie Friganza, Anita Page, Robert Montgomery, Fred Niblo",Edward Sedgwick,,"Apple TV, Amazon Video, Vudu ","Apple TV, Amazon Video, Vudu ",Metro-Goldwyn-Mayer,Unknown
The King,20,English,"The king is a juvenile dolt who tries the patience of the shrewish queen. While she's in the throne room awaiting him, he's outside playing with guns, drilling his soldiers, and dallying with the wife of a new minister. The queen catches him kissing her, her husband figures out that something fishy is going on, and the king tries his best to proceed with his plans for a night out. The queen contrives to keep him cuffed in the bedroom: king, queen, minister, and coquette end up in a game of musical beds. Will his royal highness get his night out?",1930,Comedy,"slapstick comedy, shrew, short film","Thelma Todd, Charles McAvoy, Dorothy Granger, Brad Michigan, Harry Langdon","James W. Horne, Charley Rogers",,,,Hal Roach Studios,Unknown
That Night's Wife,65,Japanese,"A desperate man with a sick daughter decides to commit a robbery in order to help her. He begins to feel remorse though, which makes him question his decision.",1930,"Drama, Crime",None,"Tatsuo Saitō, Mitsuko Ichimura, Emiko Yagumo, Togo Yamamoto, Tokihiko Okada",Yasujirō Ozu,Criterion Channel ,,,Shochiku,Unknown
The Fire Fighters,7,English,"Mickey and others are firemen; they slide down an ostrich's neck when the alarm sounds. A squealing cat whose tail Mickey pulls acts as the siren. The nearest hydrant isn't working too well, so Horace Horsecollar takes drinks from a pond and uses that water to put out the fire. Minnie is trapped on an upper floor; Mickey climbs the neighboring building fire escape and uses a clothesline to cross to Minnie's building.",1930,"Animation, Comedy",None,"Marcellite Garner, Walt Disney",Burt Gillett,,,,Walt Disney Productions,Unknown
Another Fine Mess,26,English,Two homeless vagabonds hide out in a vacant mansion and pose as the residents when prospective lessees arrive and try to rent it.,1930,Comedy,"cross dressing, mansion, black and white, maid, impersonation, false pretenses, female impersonator, wealthy couple, evading police, short film","Stan Laurel, Oliver Hardy, Betty Mae Crane, Harry Bernard, Beverly Crane",James Parrott,,"Apple TV, Google Play Movies, YouTube ",,"Hal Roach Studios, Metro-Goldwyn-Mayer",Unknown
Montana Moon,89,English,A wild-partying flapper marries a cowboy and tries to adjust to life on a western ranch.,1930,"Comedy, Drama","montana, musical, train, pre-code, flapper","Ricardo Cortez, Benny Rubin, Dorothy Sebastian, Joan Crawford, Johnny Mack Brown",Malcolm St. Clair,,"Apple TV, Amazon Video ","Apple TV, Amazon Video ",Metro-Goldwyn-Mayer,Unknown
Three Faces East,71,English,The action takes place during the Great War in the home of the First Lord of the Admiralty.,1930,Drama,"world war i, spy, based on play or musical, pre-code","Crauford Kent, Anthony Bushell, Constance Bennett, William Courtenay, Erich von Stroheim",Roy Del Ruth,,,,Warner Bros. Pictures,Unknown
"Hook, Line and Sinker",75,English,"Two fast-talking insurance salesmen meet Mary, who is running away from her wealthy mother, and they agree to help her run a hotel that she owns. When they find out that the hotel is run down and nearly abandoned, they launch a phony PR campaign that presents the hotel as a resort favored by the rich. Their advertising succeeds too well, and many complications soon arise.",1930,"Comedy, Romance","hotel, mother, gang, advertising, insurance","Robert Woolsey, Dorothy Lee, Jobyna Howland, Natalie Moorhead, Bert Wheeler",Edward F. Cline,Classix ,Amazon Video ,Amazon Video ,RKO Radio Pictures,Unknown
Madam Satan,116,English,A socialite masquerades as a notorious femme fatale to win back her straying husband during a costume party aboard a doomed dirigible.,1930,"Romance, Music, Comedy","infidelity, lightning, marriage crisis, married couple, masked ball, zeppelin, parachute, sexual freedom, disaster, art of seduction, screwball comedy, pre-code, jumping from height, catastrophe, masquerade, other woman, unfaithful husband, electrical storm, concealed identity, musical comedy","Kay Johnson, Elsa Peterson, Lillian Roth, Roland Young, Reginald Denny",Cecil B. DeMille,,"Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ","Apple TV, Amazon Video, Google Play Movies, YouTube, Vudu ",Metro-Goldwyn-Mayer,Unknown
City Girl,88,English,"A waitress from Chicago falls in love with a man from rural Minnesota and marries him, with the intent of living a better life - but life on the farm has its own challenges.",1930,"Drama, Romance","waitress, countryside, marriage crisis, pre-code, wheat","Guinn ""Big Boy"" Williams, Charles Farrell, Edith Yorke, David Torrence, Mary Duncan",F. W. Murnau,,,,Fox Film Corporation,Unknown
Rogue of the Rio Grande,65,English,"El Malo, notorious Mexican bandit, forces the Mayor of Sierra Blanca, Seth Landport, to open the safe and turn over to him 2,000 pesos, which the bandit gives a promissory note for to the Mayor. Seth rushes to the cantina where Sheriff Rankin is drinking, and the sheriff posts a reward for the capture of El Malo. El Malo informs his men of the reward. The bandit and his sidekick, Pedro, visit the cantina where Pedro resumes a former acquaintance with Dolores, while El Malo has his attention directed to a tango being performed by Carmita. El Malo pushes her dancing partner aside and finishes the dance with Carmita. Since Seth's description of him is not accurate, El May visits the sheriff and promises to deliver the wanted bandit to the cantina the following night. THe following morning, El Malo and Pedro depart, and, halting their horses on a hill, view the stagecoach being held up by a trio of outlaws.",1930,"Action, Comedy, Music, Romance, Western",mexican bandit,"Raymond Hatton, Myrna Loy, Gene Morgan, Carmelita Geraghty, Walter Miller",Spencer Gordon Bennet,,,,Cliff Broughton Productions,Unknown
The Royal Family of Broadway,82,English,"Julie Cavendish comes from a family of great Broadway actors. Her mother Fanny staunchly continues acting. Her boisterous brother Tony is fleeing a breach of promise suit in Hollywood. Her daughter Gwen must decide between going on stage, or settling down in a conventional marriage. Julie is just thinking that it would be nice to retire and get married, when who should turn up but her old beau, Gilmore Marshal, the platinum magnate from South America.",1930,Comedy,"new york city, marriage, hollywood, pre-code, breach of promise, stage actress","Henrietta Crosman, Fredric March, Mary Brian, Charles Starrett, Ina Claire","George Cukor, Cyril Gardner",,,,Paramount,Unknown
